id,username,created_at,lng,lat,text
1517733431307821057,camrynzamarripa,Sat Apr 23 05:13:42 +0000 2022,-98.07263900000001,27.749065,I can’t blame Ginny for opening the chamber of secrets….gawd damn if Tom came at me looking the way he did…I- I wou… https://t.co/Ct6icKQpCp
1517733430414299136,AvaBaghai,Sat Apr 23 05:13:42 +0000 2022,-117.90564549999999,33.6636085,Happy Earth Day! 🌎🌍🌏🌊🌅🌄🏔 #EarthDay22 #HappyEarthDay #EarthDay https://t.co/tg8QXHgQzU
1517733433019191296,JCM_88,Sat Apr 23 05:13:43 +0000 2022,-97.754724,30.323345500000002,@real_JamesRiley 😂😂😂. I do it Thursday ish…
1517733433866440706,pillowseeder,Sat Apr 23 05:13:43 +0000 2022,-83.9638415,35.9824705,#Houston coming to you know week. Who wants to me? Dm me! Let’s set up some 1on1 3somes groups whatever! #content… https://t.co/r8ajGNLE6y
1517733433279074304,samstigler,Sat Apr 23 05:13:43 +0000 2022,-118.9188865,34.188478,I made banana bread 🙂. https://t.co/0bkjaIvnSu
1517733434399109121,h0e4lexapr0,Sat Apr 23 05:13:43 +0000 2022,-78.849194,35.659646,in need of a forehead kiss
1517733434747387905,RedBeardLUL,Sat Apr 23 05:13:43 +0000 2022,-111.931711,34.1682535,The whole family squad is here! 3 Fortnite wins in a row :) game is a blast https://t.co/WJ4nbtkwNL
1517733436189933568,KellyyK7777,Sat Apr 23 05:13:43 +0000 2022,-115.05413250000001,36.244748,@BroganBrogan12 I’m so sorry our fur babies are our best friends 🥲
1517733436928184320,C_ClareHogan,Sat Apr 23 05:13:44 +0000 2022,-82.57367500000001,27.4739745,@3Dman44 @darren_boro @LauraRiggaro We’re gonna have to talk about this privately!
1517733440287879171,sciencejock,Sat Apr 23 05:13:44 +0000 2022,-73.723025,45.557830499999994,last friday night https://t.co/CwucHEqDm1
1517733441034461185,robski02,Sat Apr 23 05:13:45 +0000 2022,-95.71468300000001,37.2282,ppl post twitlongers like they’re pros grip up!
1517733441977999360,jarmstrongbc,Sat Apr 23 05:13:45 +0000 2022,-122.958344,49.2396535,Colour commentator yanked from broadcast and banned from all future broadcasts following racist comment.More on… https://t.co/44AxstYYfo
1517733442515050497,TiyonTC,Sat Apr 23 05:13:45 +0000 2022,-85.7223455,38.195555,@mydearsehmoon Niceee what did u go see
1517733442762510336,RealLauraSteele,Sat Apr 23 05:13:45 +0000 2022,-84.53981250000001,39.137038000000004,@AbigailWhitake1 @tomr7890 Me too!!! I lived in Covington on a hill &amp; the Reds fireworks 💥 were fabulous ~ The city… https://t.co/wKnVAq5RuD
1517733444956078081,BreBlonde,Sat Apr 23 05:13:46 +0000 2022,-89.87644900000001,32.571032,@Dahkeemw I swearrr🤣🤣🥺like all these years and we finally decide to get cool weeks before graduation
1517733446822424578,GrapefruitCorey,Sat Apr 23 05:13:46 +0000 2022,-118.40899,34.0060125,@Howard_Cole @Dodgers More Jessica Mendoza please. She was great.
1517733447942348800,krisinhawaii,Sat Apr 23 05:13:46 +0000 2022,-166.5996925,23.6913645,@RonFilipkowski She really needs to ditch the sleeveless dresses. They aren’t doing anything for her.
1517733448940675078,inloath,Sat Apr 23 05:13:47 +0000 2022,-84.266174,30.476215500000002,do u guys also have an album with 37 pictures of every time uve gotten a nosebleed since december 2019 or is that just me  ?
